B02,B03,B04,B08,B11,B12,NDVI,NDWI,BSI,cloud_cover,manganese_label,elevation_m,slope_deg,terrain_relief_m
0.1826,0.2075,0.2397,0.342,0.4275,0.3478,0.175864,-0.244768,0.119651,1e-06,0,193.0,5.491994,10.0
0.1674,0.1883,0.2071,0.3164,0.3542,0.2832,0.208787,-0.253814,0.074156,1e-06,0,198.0,1.527525,6.0
0.1583,0.1822,0.1787,0.3178,0.3337,0.2838,0.280161,-0.2712,0.036722,1e-06,0,191.0,0.0,9.0
0.1622,0.1839,0.1992,0.3117,0.3618,0.3114,0.2202,-0.257869,0.084163,1e-06,0,194.0,2.159736,9.0
0.1614,0.1861,0.2004,0.3448,0.3732,0.2894,0.264857,-0.298926,0.062419,1e-06,0,195.0,4.820199,8.0
0.1451,0.1654,0.1541,0.3395,0.2898,0.228,0.375608,-0.344821,-0.043834,1e-06,0,195.0,5.491994,8.0
0.1822,0.2088,0.239,0.3276,0.3801,0.3199,0.156371,-0.221476,0.09682,1e-06,0,193.0,1.527525,6.0
0.1686,0.1989,0.2268,0.3188,0.3581,0.2978,0.168622,-0.231601,0.090926,1e-06,0,203.0,3.41242,2.0
0.1858,0.209,0.2073,0.2033,0.2835,0.2602,-0.009742,0.013825,0.115581,1e-06,0,206.0,8.172055,16.0
0.1807,0.2087,0.2449,0.3607,0.3874,0.3122,0.191215,-0.266948,0.077447,1e-06,0,194.0,4.313351,7.0
0.1835,0.2076,0.2466,0.3292,0.4292,0.362,0.143453,-0.226528,0.137232,1e-06,0,194.0,0.0,8.0
0.1536,0.1713,0.1892,0.2968,0.3568,0.2916,0.221399,-0.268105,0.095945,1e-06,0,193.0,0.0,8.0
0.1503,0.176,0.1767,0.282,0.2926,0.244,0.229562,-0.231441,0.041038,1e-06,0,202.0,3.052882,6.0
0.1626,0.1889,0.1851,0.3887,0.373,0.2815,0.354827,-0.345914,0.006129,1e-06,0,193.0,1.527525,8.0
0.1616,0.1887,0.1973,0.3435,0.3345,0.2742,0.27034,-0.290868,0.02575,1e-06,0,197.0,3.41242,8.0
0.1618,0.1821,0.2057,0.3097,0.3998,0.3209,0.201785,-0.259455,0.12442,1e-06,0,191.0,3.41242,6.0
0.1322,0.1599,0.155,0.3221,0.3161,0.2323,0.350241,-0.336515,0.018154,0.0,0,512.0,18.476143,75.0
0.155,0.1659,0.2132,0.2179,0.4635,0.4532,0.010902,-0.135487,0.289444,0.0,0,668.0,4.313351,23.0
0.1564,0.173,0.2257,0.2359,0.4112,0.3835,0.022097,-0.153827,0.23766,0.0,0,661.0,9.573118,40.0
0.1389,0.1655,0.1596,0.3513,0.3172,0.2323,0.37522,-0.35952,-0.013857,0.0,0,650.0,19.736122,73.0
0.1328,0.1649,0.1677,0.3337,0.3463,0.2515,0.331073,-0.338548,0.048445,0.0,0,465.0,4.820199,29.0
0.1397,0.1647,0.1709,0.3186,0.341,0.2591,0.301736,-0.318436,0.055246,0.0,0,472.0,3.052882,15.0
0.1335,0.1587,0.1543,0.3414,0.3205,0.2325,0.377446,-0.365327,-0.000105,0.0,0,569.0,17.802299,77.0
0.1375,0.1691,0.1509,0.3899,0.3172,0.2197,0.441938,-0.394991,-0.059568,0.0,0,563.0,19.736122,65.0
0.1587,0.1707,0.2235,0.2271,0.4691,0.4611,0.007989,-0.14178,0.284496,0.0,0,647.0,6.274438,35.0
0.1428,0.1624,0.2036,0.2373,0.3689,0.3283,0.076435,-0.187391,0.201974,0.0,0,530.0,14.196946,52.0
0.1407,0.1578,0.1798,0.2396,0.3252,0.2691,0.142585,-0.205838,0.140856,0.0,0,479.0,4.313351,14.0
0.1485,0.1651,0.2019,0.2374,0.3917,0.3729,0.08081,-0.179627,0.212047,0.0,0,652.0,8.578358,14.0
0.1409,0.1633,0.2388,0.2462,0.3289,0.2284,0.015258,-0.202442,0.18915,0.0,0,621.0,10.986526,40.0
0.1293,0.1561,0.1555,0.3385,0.3186,0.2348,0.370445,-0.368783,0.006689,0.0,0,500.0,3.41242,19.0
0.1431,0.1797,0.1804,0.3681,0.3569,0.2648,0.342206,-0.343921,0.024893,0.0,0,558.0,10.986526,54.0
0.1439,0.1809,0.1736,0.3809,0.3265,0.2321,0.37385,-0.355999,-0.0241,0.0,0,542.0,19.685728,89.0
0.1299,0.1567,0.1467,0.3443,0.2982,0.2154,0.402444,-0.374451,-0.031879,0.0,0,458.0,3.41242,6.0
0.1416,0.1659,0.1769,0.3024,0.3361,0.2711,0.26184,-0.29148,0.0721,0.0,0,469.0,7.594643,21.0
0.1339,0.1643,0.1522,0.3421,0.2943,0.2139,0.38418,-0.351106,-0.031978,0.0,0,588.0,2.159736,23.0
0.1389,0.172,0.1721,0.3016,0.3127,0.242,0.27338,-0.273649,0.047876,0.0,0,498.0,3.41242,29.0
0.1496,0.1725,0.191,0.2692,0.3196,0.2659,0.169926,-0.218927,0.098773,0.009991,0,343.0,1.527525,6.0
0.2027,0.2402,0.2862,0.3232,0.3958,0.3514,0.060715,-0.14732,0.129233,0.009991,0,351.0,4.820199,10.0
0.1619,0.1875,0.2098,0.2537,0.2948,0.2538,0.094714,-0.150045,0.096718,0.009991,0,346.0,2.159736,5.0
0.2269,0.2605,0.2917,0.3418,0.3714,0.3371,0.079084,-0.134983,0.076636,0.009991,0,342.0,1.527525,5.0
0.1648,0.1909,0.2207,0.2543,0.3019,0.272,0.070737,-0.142408,0.109908,0.009991,0,341.0,0.0,7.0
0.1477,0.1658,0.1873,0.2144,0.2657,0.2413,0.067463,-0.127827,0.11152,0.009991,0,351.0,1.527525,4.0
0.1612,0.1888,0.2219,0.2677,0.3359,0.2912,0.093546,-0.172837,0.130637,0.009991,0,340.0,1.527525,5.0
0.1469,0.1726,0.1893,0.2668,0.3017,0.2597,0.169919,-0.214383,0.085443,0.009991,0,341.0,3.052882,6.0
0.1595,0.1868,0.2129,0.2481,0.2997,0.2688,0.076356,-0.140952,0.114106,0.009991,0,345.0,2.159736,4.0
0.1923,0.2312,0.2714,0.3466,0.4072,0.3351,0.121683,-0.199723,0.114743,0.009991,0,346.0,3.052882,5.0
0.1693,0.1935,0.2166,0.2531,0.3163,0.2828,0.077709,-0.133453,0.11567,0.009991,0,333.0,0.0,4.0
0.1989,0.2252,0.2563,0.3263,0.3984,0.3355,0.120151,-0.183318,0.109755,0.009991,0,351.0,4.313351,6.0
0.1807,0.2079,0.2405,0.2925,0.38,0.328,0.097561,-0.169065,0.13468,0.009991,0,339.0,3.052882,3.0
0.1677,0.1947,0.218,0.2932,0.3342,0.2838,0.147105,-0.201886,0.090119,0.009991,0,335.0,2.159736,5.0
0.2058,0.2336,0.2571,0.2927,0.3447,0.3173,0.064751,-0.112293,0.093883,0.009991,0,338.0,0.0,4.0
0.1636,0.1913,0.2207,0.2808,0.337,0.2927,0.119841,-0.189578,0.113063,0.009991,0,341.0,2.159736,7.0
0.1632,0.1877,0.2173,0.2561,0.31,0.2784,0.08196,-0.154123,0.114093,0.009991,0,346.0,1.527525,5.0
0.1461,0.1656,0.1849,0.2517,0.3073,0.2559,0.153,-0.206326,0.106067,0.009991,0,346.0,1.527525,4.0
0.1919,0.2348,0.2742,0.326,0.3621,0.3133,0.086305,-0.162625,0.102582,0.009991,0,343.0,1.527525,5.0
0.1472,0.1689,0.1915,0.226,0.2802,0.2467,0.082635,-0.144594,0.116582,0.009991,0,338.0,1.527525,4.0
0.1842,0.2105,0.2423,0.302,0.4256,0.4009,0.109682,-0.178537,0.157439,0.0,0,299.0,6.45483,10.0
0.174,0.2171,0.2539,0.3011,0.3839,0.3475,0.085045,-0.1621,0.146195,0.0,0,319.0,3.052882,4.0
0.2252,0.2761,0.3425,0.4362,0.5402,0.4321,0.120329,-0.224765,0.14332,0.0,0,310.0,1.527525,6.0
0.1778,0.2211,0.2635,0.3219,0.421,0.3847,0.099761,-0.185635,0.156055,0.0,0,315.0,1.527525,4.0
0.1751,0.211,0.2452,0.344,0.413,0.3502,0.167685,-0.23964,0.118152,0.0,0,311.0,1.527525,5.0
0.1704,0.1942,0.2345,0.2858,0.4326,0.4248,0.098597,-0.190833,0.18775,0.0,0,305.0,0.0,5.0
0.183,0.223,0.2592,0.3055,0.3943,0.3605,0.08199,-0.156102,0.144483,0.0,0,311.0,1.527525,5.0
0.2102,0.2541,0.3137,0.4224,0.4933,0.392,0.14767,-0.248781,0.121145,0.0,0,304.0,1.527525,4.0
0.184,0.2376,0.2806,0.3428,0.4456,0.3947,0.099775,-0.181254,0.159138,0.0,0,312.0,1.527525,4.0
0.1906,0.2333,0.276,0.3872,0.4528,0.3793,0.167672,-0.248026,0.115567,0.0,0,307.0,3.41242,5.0
0.2059,0.2503,0.2852,0.4128,0.4809,0.4046,0.182808,-0.245061,0.106441,0.0,0,304.0,1.527525,5.0
0.183,0.2193,0.2604,0.3271,0.4302,0.3731,0.113532,-0.197291,0.150329,0.0,0,307.0,2.159736,5.0
0.1693,0.2024,0.2388,0.2971,0.389,0.352,0.108789,-0.18959,0.147505,0.0,0,305.0,1.527525,4.0
0.18,0.2127,0.2557,0.3341,0.4247,0.3653,0.132926,-0.222019,0.139221,0.0,0,313.0,3.41242,5.0
0.1963,0.2413,0.2847,0.4291,0.4657,0.3776,0.202298,-0.280131,0.090856,0.0,0,301.0,2.159736,6.0
0.1723,0.208,0.2454,0.3058,0.4169,0.3713,0.109579,-0.190346,0.161522,0.0,0,307.0,2.159736,5.0
0.1668,0.1898,0.2237,0.2728,0.3848,0.3576,0.098892,-0.179421,0.161149,0.0,0,310.0,2.159736,8.0
0.2333,0.2819,0.3258,0.3933,0.4828,0.4344,0.093867,-0.164988,0.126812,0.0,0,308.0,1.527525,7.0
0.1792,0.2132,0.2546,0.343,0.4171,0.3571,0.147925,-0.233369,0.12522,0.0,0,314.0,3.052882,4.0
0.1797,0.2093,0.2502,0.3173,0.4351,0.3963,0.118238,-0.205089,0.159266,0.0,0,311.0,4.313351,5.0
0.1327,0.1469,0.1657,0.2222,0.298,0.2646,0.145656,-0.20401,0.13291,6e-06,0,523.0,0.0,8.0
0.1464,0.1613,0.182,0.2692,0.3249,0.2723,0.193262,-0.250639,0.09897,6e-06,0,666.0,13.812478,70.0
0.1585,0.1833,0.2159,0.3381,0.3424,0.2921,0.220578,-0.296893,0.058489,6e-06,0,534.0,2.159736,7.0
0.1452,0.1563,0.1861,0.2397,0.3339,0.2955,0.125881,-0.210606,0.149298,6e-06,0,582.0,22.862087,87.0
0.142,0.1521,0.1749,0.205,0.3093,0.3058,0.079231,-0.148138,0.165063,6e-06,0,653.0,19.685728,66.0
0.136,0.1553,0.1553,0.3294,0.3094,0.2318,0.359191,-0.359191,-0.000753,6e-06,0,528.0,3.052882,13.0
0.16,0.1806,0.2272,0.2882,0.3223,0.2893,0.118355,-0.229522,0.101534,6e-06,0,558.0,5.491994,63.0
0.153,0.1671,0.2009,0.2647,0.3491,0.2939,0.137027,-0.226031,0.136716,6e-06,0,567.0,21.036348,76.0
0.1562,0.1762,0.2313,0.2755,0.3927,0.3575,0.087214,-0.219836,0.182154,6e-06,0,558.0,3.41242,37.0
0.15,0.1706,0.188,0.2716,0.2872,0.2491,0.181897,-0.228403,0.059768,6e-06,0,558.0,21.624784,37.0
0.1488,0.1721,0.2095,0.301,0.3784,0.3358,0.179236,-0.272458,0.133083,6e-06,0,554.0,4.820199,16.0
0.1337,0.1615,0.1425,0.4106,0.2989,0.2234,0.484723,-0.435413,-0.104393,6e-06,0,530.0,3.052882,6.0
0.1674,0.1901,0.2421,0.3243,0.369,0.3061,0.145127,-0.260886,0.10827,6e-06,0,631.0,26.183762,72.0
0.1449,0.1515,0.1774,0.2069,0.2957,0.2805,0.076763,-0.154576,0.147048,6e-06,0,581.0,20.756933,104.0
0.1462,0.1624,0.201,0.241,0.3589,0.3476,0.090498,-0.194844,0.182346,6e-06,0,588.0,14.121026,53.0
0.154,0.1714,0.2102,0.2877,0.3415,0.2853,0.155654,-0.253322,0.110731,6e-06,0,573.0,7.743239,31.0
0.1481,0.1656,0.1953,0.2651,0.2687,0.2368,0.151607,-0.231019,0.057912,6e-06,0,553.0,15.352285,60.0
0.1442,0.1734,0.1657,0.3222,0.2888,0.2273,0.320762,-0.300242,-0.012922,6e-06,0,517.0,4.820199,9.0
0.1528,0.173,0.1876,0.3332,0.3504,0.291,0.27957,-0.316476,0.050781,6e-06,0,531.0,2.159736,6.0
0.161,0.1804,0.2325,0.3065,0.3825,0.3187,0.137291,-0.258985,0.136259,6e-06,0,579.0,16.788504,78.0
0.1765,0.2078,0.2428,0.2887,0.3876,0.3201,0.086359,-0.162941,0.150785,0.001465,0,8.0,1.527525,5.0
0.1688,0.1951,0.2193,0.3004,0.3905,0.3089,0.156052,-0.212513,0.130306,0.001465,0,27.0,7.743239,38.0
0.172,0.2071,0.2393,0.2844,0.3781,0.3109,0.086118,-0.157274,0.149935,0.001465,0,8.0,2.159736,10.0
0.1844,0.2158,0.2515,0.3098,0.3961,0.3327,0.103866,-0.178843,0.134349,0.001465,0,9.0,1.527525,7.0
0.1743,0.211,0.2451,0.2929,0.3849,0.3222,0.088848,-0.162532,0.148378,0.001465,0,10.0,3.052882,8.0
0.2086,0.2416,0.26,0.3366,0.4279,0.3803,0.128394,-0.164303,0.115725,0.001465,0,18.0,1.527525,5.0
0.173,0.2061,0.2166,0.3362,0.43,0.3383,0.216353,-0.239904,0.118879,0.001465,0,24.0,1.527525,11.0
0.2009,0.2385,0.2592,0.395,0.4205,0.349,0.207582,-0.24704,0.065695,0.001465,0,10.0,2.159736,4.0
0.1724,0.2053,0.2329,0.3457,0.4151,0.3247,0.194953,-0.254809,0.111397,0.001465,0,8.0,3.41242,7.0
0.2129,0.2438,0.2767,0.3965,0.464,0.3697,0.177956,-0.238482,0.097252,0.001465,0,8.0,3.052882,7.0
0.1737,0.2063,0.231,0.2975,0.3837,0.3179,0.125828,-0.181024,0.132148,0.001465,0,6.0,2.159736,7.0
0.1623,0.1931,0.1759,0.1561,0.1461,0.141,-0.059639,0.105956,0.005621,0.001465,0,11.0,6.088528,7.0
0.1882,0.2242,0.2548,0.386,0.4455,0.3444,0.204744,-0.265159,0.098941,0.001465,0,8.0,1.527525,8.0
0.1941,0.2271,0.2396,0.3502,0.4129,0.3428,0.187521,-0.213234,0.090408,0.001465,0,16.0,3.41242,5.0
0.1842,0.2175,0.2538,0.3399,0.4275,0.3513,0.145023,-0.219591,0.130413,0.001465,0,6.0,2.159736,8.0
0.1849,0.2238,0.2518,0.3657,0.4235,0.3258,0.184453,-0.240712,0.101721,0.001465,0,7.0,2.159736,5.0
0.2042,0.2328,0.2694,0.3606,0.456,0.3739,0.144762,-0.215369,0.124477,0.001465,0,9.0,4.573921,6.0
0.205,0.2391,0.2808,0.3833,0.4615,0.3702,0.154344,-0.231684,0.115737,0.001465,0,10.0,2.159736,6.0
0.1904,0.2179,0.2273,0.3214,0.3775,0.3246,0.171496,-0.191915,0.083289,0.001465,0,18.0,3.41242,9.0
0.2123,0.2605,0.3036,0.3644,0.421,0.3473,0.091018,-0.166267,0.113656,0.001465,0,34.0,12.133526,40.0
0.2021,0.2335,0.2619,0.3778,0.4554,0.3771,0.181179,-0.236054,0.10592,0.000103,0,299.0,3.052882,7.0
0.1965,0.2169,0.2186,0.3777,0.3435,0.2864,0.266812,-0.270434,-0.010649,0.000103,0,295.0,2.159736,7.0
0.1803,0.2137,0.2221,0.3983,0.4134,0.3305,0.28401,-0.301634,0.046866,0.000103,0,299.0,1.527525,4.0
0.1921,0.2174,0.2446,0.3274,0.3707,0.3167,0.144755,-0.201909,0.08442,0.000103,0,292.0,3.052882,9.0
0.1996,0.2264,0.2605,0.3764,0.4552,0.3813,0.181975,-0.248839,0.108152,0.000103,0,299.0,2.159736,7.0
0.1865,0.2066,0.2272,0.2931,0.3304,0.2798,0.126658,-0.173104,0.075202,0.000103,0,296.0,0.0,4.0
0.1872,0.215,0.234,0.3797,0.4177,0.3409,0.237412,-0.276946,0.069588,0.000103,0,297.0,1.527525,4.0
0.1739,0.2047,0.1967,0.3674,0.3073,0.2297,0.302606,-0.284391,-0.035684,0.000103,0,298.0,3.41242,3.0
0.1977,0.2228,0.2415,0.3798,0.4025,0.3331,0.222598,-0.260538,0.054441,0.000103,0,293.0,3.052882,7.0
0.1806,0.2101,0.2214,0.3591,0.3615,0.2914,0.237209,-0.261771,0.038482,0.000103,0,295.0,0.0,7.0
0.1858,0.2104,0.2251,0.3011,0.3333,0.2793,0.144432,-0.177322,0.068401,0.000103,0,299.0,1.527525,2.0
0.2021,0.242,0.2807,0.3821,0.4384,0.3741,0.152987,-0.224483,0.103506,0.000103,0,299.0,1.527525,5.0
0.1963,0.2316,0.2516,0.402,0.3913,0.31,0.23011,-0.268939,0.035933,0.000103,0,298.0,1.527525,3.0
0.1895,0.2145,0.2414,0.3176,0.4145,0.3547,0.136315,-0.193761,0.127945,0.000103,0,297.0,2.159736,4.0
0.1873,0.2074,0.2282,0.3017,0.355,0.2982,0.138705,-0.185229,0.087857,0.000103,0,298.0,2.159736,4.0
0.189,0.2118,0.2264,0.3366,0.3626,0.2973,0.195737,-0.227571,0.056881,0.000103,0,295.0,0.0,9.0
0.2225,0.2553,0.2943,0.4127,0.4861,0.4212,0.167468,-0.235629,0.102571,0.000103,0,293.0,6.45483,9.0
0.188,0.212,0.2307,0.3365,0.3611,0.298,0.18653,-0.226983,0.060288,0.000103,0,297.0,2.159736,4.0
0.1817,0.2082,0.2134,0.3723,0.3359,0.267,0.271299,-0.282687,-0.00426,0.000103,0,296.0,3.052882,4.0
0.1909,0.2152,0.2287,0.3594,0.3734,0.3129,0.222241,-0.250957,0.04495,0.000103,0,298.0,3.41242,6.0
0.1736,0.1985,0.212,0.3365,0.3636,0.2818,0.226983,-0.257944,0.06033,4.6e-05,0,109.0,3.41242,5.0
0.1557,0.18,0.1768,0.3718,0.322,0.2405,0.35545,-0.34759,-0.027965,4.6e-05,0,109.0,3.052882,7.0
0.2068,0.247,0.2887,0.3909,0.4781,0.4121,0.150383,-0.225584,0.123928,4.6e-05,0,108.0,3.052882,5.0
0.1578,0.1819,0.1972,0.3475,0.393,0.3043,0.275932,-0.312807,0.077499,4.6e-05,0,107.0,2.159736,7.0
0.197,0.2361,0.2896,0.3887,0.4932,0.4122,0.146101,-0.244238,0.144026,4.6e-05,0,112.0,2.159736,3.0
0.1917,0.2285,0.2806,0.3677,0.4789,0.419,0.134351,-0.233479,0.151717,4.6e-05,0,108.0,1.527525,4.0
0.1792,0.2153,0.2526,0.386,0.4547,0.391,0.208894,-0.283885,0.11167,4.6e-05,0,100.0,2.159736,4.0
0.1412,0.1643,0.1548,0.4205,0.31,0.224,0.461846,-0.438099,-0.094398,4.6e-05,0,107.0,2.159736,7.0
0.3898,0.4349,0.4544,0.4875,0.4971,0.5018,0.035142,-0.057025,0.040573,4.6e-05,0,117.0,1.527525,5.0
0.1865,0.2168,0.2554,0.3696,0.4555,0.3749,0.18272,-0.260573,0.122178,4.6e-05,0,113.0,1.527525,6.0
0.2055,0.2325,0.2621,0.3498,0.3948,0.3549,0.143324,-0.201443,0.083815,4.6e-05,0,111.0,4.820199,12.0
0.1617,0.1887,0.2125,0.3619,0.3762,0.2921,0.260097,-0.314566,0.058527,4.6e-05,0,115.0,3.41242,5.0
0.1717,0.1963,0.2166,0.3233,0.4099,0.3247,0.197629,-0.244419,0.117254,4.6e-05,0,108.0,3.41242,5.0
0.1642,0.1983,0.1909,0.4015,0.3579,0.2619,0.355503,-0.33878,-0.015164,4.6e-05,0,102.0,3.41242,12.0
0.1841,0.2183,0.258,0.359,0.4605,0.3882,0.163695,-0.243721,0.13903,4.6e-05,0,114.0,3.41242,5.0
0.2071,0.2554,0.3317,0.415,0.5234,0.4842,0.111558,-0.238067,0.157731,4.6e-05,0,107.0,6.800801,6.0
0.2019,0.2434,0.288,0.4036,0.5016,0.4223,0.167149,-0.247604,0.131962,4.6e-05,0,104.0,0.0,5.0
0.1722,0.1999,0.2271,0.3241,0.4415,0.349,0.17598,-0.237023,0.14791,4.6e-05,0,116.0,3.052882,5.0
0.2063,0.2503,0.3056,0.4338,0.5074,0.4237,0.173384,-0.268236,0.118987,4.6e-05,0,114.0,2.159736,5.0
0.1667,0.1914,0.2109,0.3283,0.379,0.2873,0.21773,-0.263421,0.087474,4.6e-05,0,107.0,0.0,4.0
0.1471,0.1697,0.1882,0.3334,0.4102,0.2967,0.278374,-0.325383,0.109278,4.5e-05,1,31.0,15.826469,69.0
0.1327,0.159,0.149,0.3539,0.2991,0.2014,0.407437,-0.379996,-0.04119,4.5e-05,1,110.0,23.267078,97.0
0.1682,0.1935,0.2263,0.2809,0.3501,0.2889,0.10765,-0.184233,0.124135,4.5e-05,1,13.0,2.159736,13.0
0.1332,0.1622,0.1459,0.3631,0.3044,0.2065,0.426719,-0.382448,-0.048595,4.5e-05,1,37.0,13.575719,31.0
0.1451,0.1627,0.1853,0.2285,0.3688,0.3075,0.104398,-0.1682,0.194567,4.5e-05,1,53.0,9.090276,33.0
0.1443,0.1669,0.1889,0.2961,0.4081,0.3024,0.221031,-0.27905,0.150954,4.5e-05,1,20.0,2.159736,12.0
0.1326,0.1567,0.1452,0.3778,0.2989,0.2006,0.444742,-0.413658,-0.06946,4.5e-05,1,79.0,12.835173,55.0
0.1336,0.1559,0.144,0.3567,0.2926,0.1974,0.424805,-0.391728,-0.057935,4.5e-05,1,33.0,17.802299,48.0
0.1482,0.1663,0.1824,0.2572,0.3453,0.279,0.170155,-0.21464,0.131068,4.5e-05,1,146.0,0.0,11.0
0.139,0.159,0.1645,0.2245,0.2315,0.1855,0.154242,-0.170795,0.042791,4.5e-05,1,4.0,4.820199,15.0
0.1413,0.1619,0.1684,0.3112,0.3344,0.2416,0.297748,-0.315578,0.052654,4.5e-05,1,132.0,11.764993,43.0
0.1299,0.1546,0.1393,0.373,0.2559,0.1712,0.456178,-0.41395,-0.11992,4.5e-05,1,45.0,14.931417,51.0
0.1316,0.1532,0.1504,0.3126,0.3075,0.2158,0.350324,-0.342207,0.015187,4.5e-05,1,59.0,12.401896,53.0
0.1596,0.188,0.2329,0.3312,0.453,0.344,0.17426,-0.275809,0.165803,4.5e-05,1,14.0,4.313351,21.0
0.1325,0.1561,0.1482,0.3372,0.3046,0.2144,0.38937,-0.367119,-0.01832,4.5e-05,1,44.0,13.575719,40.0
0.1445,0.165,0.1703,0.2724,0.3069,0.2317,0.23063,-0.245542,0.067442,4.5e-05,1,19.0,8.838262,29.0
0.1382,0.1614,0.1586,0.322,0.3092,0.2167,0.339992,-0.33223,0.00819,4.5e-05,1,60.0,15.826469,52.0
0.1312,0.1509,0.1416,0.3171,0.2319,0.1697,0.382603,-0.355128,-0.09102,4.5e-05,1,9.0,4.820199,37.0
0.1481,0.1734,0.1806,0.3243,0.3633,0.2699,0.284611,-0.303195,0.070353,4.5e-05,1,22.0,6.45483,16.0
0.1421,0.163,0.1752,0.2774,0.3629,0.2616,0.225806,-0.259764,0.123851,4.5e-05,1,66.0,17.274862,66.0
0.1765,0.2132,0.2433,0.2848,0.3526,0.316,0.078584,-0.143775,0.127317,0.009991,0,328.0,0.0,4.0
0.1799,0.2115,0.2388,0.2792,0.3638,0.331,0.077992,-0.137966,0.135161,0.009991,0,316.0,0.0,3.0
0.156,0.1837,0.2015,0.304,0.3566,0.2968,0.20277,-0.246668,0.096356,0.009991,0,319.0,2.159736,8.0
0.1761,0.2073,0.2347,0.2777,0.3642,0.3302,0.083919,-0.145155,0.137836,0.009991,0,311.0,2.159736,5.0
0.1652,0.1975,0.2198,0.2938,0.3426,0.2969,0.144081,-0.196011,0.101234,0.009991,0,317.0,2.159736,6.0
0.1719,0.2021,0.2288,0.2678,0.3443,0.3058,0.078534,-0.139817,0.131714,0.009991,0,310.0,1.527525,4.0
0.1678,0.1912,0.2163,0.2563,0.3409,0.3078,0.084638,-0.145475,0.135636,0.009991,0,318.0,3.41242,5.0
0.1739,0.206,0.2332,0.2719,0.349,0.3146,0.076618,-0.137895,0.132685,0.009991,0,319.0,2.159736,7.0
0.1697,0.1938,0.2221,0.2621,0.3406,0.31,0.082611,-0.149814,0.131624,0.009991,0,317.0,3.052882,4.0
0.1759,0.2085,0.2382,0.2739,0.3521,0.3209,0.069713,-0.135572,0.135083,0.009991,0,322.0,2.159736,4.0
0.1709,0.1985,0.2248,0.2669,0.3541,0.3168,0.085621,-0.14697,0.138782,0.009991,0,314.0,2.159736,6.0
0.176,0.2031,0.2292,0.269,0.3488,0.314,0.079888,-0.139589,0.13001,0.009991,0,320.0,1.527525,4.0
0.164,0.1916,0.2181,0.2575,0.3437,0.3106,0.082843,-0.146738,0.142683,0.009991,0,313.0,2.159736,4.0
0.1694,0.2007,0.2258,0.304,0.3791,0.3333,0.147603,-0.204676,0.121951,0.009991,0,313.0,1.527525,4.0
0.1562,0.1817,0.2064,0.2508,0.3218,0.2959,0.097113,-0.159769,0.129598,0.009991,0,318.0,2.159736,4.0
0.176,0.2218,0.2576,0.2885,0.351,0.3166,0.056583,-0.130707,0.134284,0.009991,0,310.0,2.159736,4.0
0.1647,0.1924,0.2163,0.2967,0.334,0.2798,0.156725,-0.213249,0.087872,0.009991,0,327.0,1.527525,4.0
0.171,0.1976,0.2225,0.2677,0.3524,0.3127,0.092207,-0.150655,0.134373,0.009991,0,310.0,3.41242,3.0
0.1636,0.1918,0.2143,0.3048,0.3589,0.3077,0.17434,-0.227547,0.100614,0.009991,0,319.0,1.527525,4.0
0.179,0.2063,0.2348,0.2715,0.3553,0.3193,0.072487,-0.136459,0.134153,0.009991,0,314.0,0.0,5.0
0.1753,0.201,0.2343,0.3317,0.4772,0.378,0.172085,-0.245354,0.167829,4.6e-05,1,127.0,4.820199,10.0
0.1689,0.1953,0.2157,0.3276,0.3867,0.3134,0.205964,-0.253012,0.096369,4.6e-05,1,128.0,2.159736,7.0
0.224,0.272,0.3412,0.4236,0.5743,0.4905,0.107741,-0.217941,0.17139,4.6e-05,1,122.0,4.313351,9.0
0.1856,0.218,0.256,0.3789,0.4799,0.3751,0.193574,-0.269559,0.131806,4.6e-05,1,126.0,3.41242,4.0
0.1817,0.2106,0.2559,0.3387,0.4646,0.3936,0.139253,-0.233206,0.161254,4.6e-05,1,122.0,3.052882,8.0
0.1853,0.214,0.2508,0.354,0.4692,0.3871,0.170635,-0.246479,0.143492,4.6e-05,1,132.0,4.820199,6.0
0.1812,0.2108,0.2486,0.3544,0.4991,0.4122,0.175456,-0.254069,0.165277,4.6e-05,1,127.0,3.41242,9.0
0.1459,0.1697,0.1656,0.3548,0.2986,0.2304,0.363566,-0.352908,-0.037828,4.6e-05,1,124.0,0.0,5.0
0.1638,0.1874,0.2074,0.3447,0.3902,0.3102,0.248687,-0.295621,0.080553,4.6e-05,1,127.0,1.527525,4.0
0.1802,0.2118,0.2428,0.3714,0.446,0.3594,0.209378,-0.273663,0.110609,4.6e-05,1,124.0,1.527525,5.0
0.1565,0.1831,0.1831,0.3412,0.3384,0.2712,0.301545,-0.301545,0.023352,4.6e-05,1,123.0,2.159736,7.0
0.163,0.1936,0.1979,0.3783,0.4051,0.3333,0.313086,-0.322959,0.053919,4.6e-05,1,115.0,1.527525,4.0
0.18,0.2079,0.2395,0.343,0.468,0.3911,0.177682,-0.245235,0.149939,4.6e-05,1,124.0,0.0,5.0
0.1569,0.1838,0.1897,0.3852,0.384,0.2805,0.340059,-0.353954,0.02832,4.6e-05,1,127.0,0.0,4.0
0.1734,0.1952,0.2273,0.3033,0.4637,0.4078,0.143234,-0.216851,0.183523,4.6e-05,1,122.0,1.527525,6.0
0.1899,0.2216,0.253,0.379,0.4828,0.3862,0.199367,-0.262071,0.127922,4.6e-05,1,114.0,2.159736,7.0
